x,y,z,Bx,By,Bz,Bmag
-0.00999999978,0,0,0.316011041,-5.42228008e-07,-5.26051736e-08,0.316011041
-0.00949999969,-0.00300000049,-0.000500000082,0.316034406,3.1360898e-05,1.58089824e-06,0.316034408
-0.00949999969,-0.00300000049,0,0.316033483,3.13303535e-05,2.84599082e-08,0.316033484
-0.00949999969,-0.00300000049,0.000499999151,0.316034049,3.11896692e-05,-1.67546023e-06,0.31603405
-0.00949999969,-0.00250000041,-0.00150000025,0.316032082,2.67091636e-05,2.93615449e-06,0.316032083
-0.00949999969,-0.00250000041,-0.00100000016,0.316030353,2.72246361e-05,2.79921369e-06,0.316030354
-0.00949999969,-0.00250000041,-0.000500000082,0.316029012,2.72685138e-05,1.34966103e-06,0.316029013
-0.00949999969,-0.00250000041,0,0.316028923,2.6413647e-05,-2.71393219e-09,0.316028924
-0.00949999969,-0.00250000041,0.000499999151,0.316029727,2.71455247e-05,-1.29501495e-06,0.316029729
-0.00949999969,-0.00250000041,0.000999999233,0.316030473,2.72507641e-05,-3.28554233e-06,0.316030474
-0.00949999969,-0.00250000041,0.00149999931,0.316032201,2.7252896e-05,-2.95466452e-06,0.316032202
-0.00949999969,-0.00200000033,-0.00200000033,0.316030443,2.27917662e-05,2.81967368e-06,0.316030444
-0.00949999969,-0.00200000033,-0.00150000025,0.31602782,2.27722376e-05,2.69165321e-06,0.316027821
-0.00949999969,-0.00200000033,-0.00100000016,0.316026658,2.23395618e-05,2.13547173e-06,0.316026659
-0.00949999969,-0.00200000033,-0.000500000082,0.316026121,2.16720036e-05,1.72408909e-06,0.316026122
-0.00949999969,-0.00200000033,0,0.31602481,2.24098221e-05,-3.30910552e-08,0.316024811
-0.00949999969,-0.00200000033,0.000499999151,0.316026181,2.18125351e-05,-1.56389069e-06,0.316026182
-0.00949999969,-0.00200000033,0.000999999233,0.316026896,2.25077474e-05,-1.88522245e-06,0.316026897
-0.00949999969,-0.00200000033,0.00149999931,0.316028327,2.2825614e-05,-2.47322896e-06,0.316028328
-0.00949999969,-0.00200000033,0.0019999994,0.316029966,2.2783006e-05,-2.12382656e-06,0.316029967
-0.00949999969,-0.00150000025,-0.00250000041,0.316028774,1.82643198e-05,8.14172381e-07,0.316028774
-0.00949999969,-0.00150000025,-0.00200000033,0.316026479,1.74830311e-05,2.00062641e-06,0.316026479
-0.00949999969,-0.00150000025,-0.00150000025,0.316025019,1.70780695e-05,2.0043808e-06,0.316025019
-0.00949999969,-0.00150000025,-0.00100000016,0.316022873,1.73280241e-05,1.93463347e-06,0.316022873
-0.00949999969,-0.00150000025,-0.000500000082,0.316022694,1.71343054e-05,7.82776624e-07,0.316022695
-0.00949999969,-0.00150000025,0,0.316021442,1.64944067e-05,9.18953447e-08,0.316021443
-0.00949999969,-0.00150000025,0.000499999151,0.316022336,1.66737955e-05,-9.68917448e-07,0.316022337
-0.00949999969,-0.00150000025,0.000999999233,0.316022694,1.73218377e-05,-1.68192128e-06,0.316022695
-0.00949999969,-0.00150000025,0.00149999931,0.316025048,1.70317253e-05,-1.83549491e-06,0.316025049
-0.00949999969,-0.00150000025,0.0019999994,0.316026449,1.76304802e-05,-2.0575535e-06,0.31602645
-0.00949999969,-0.00150000025,0.00249999948,0.31602928,1.83162847e-05,-4.51043888e-07,0.316029281
-0.00949999969,-0.00100000016,-0.00250000041,0.31602633,1.25846236e-05,-1.80356437e-07,0.31602633
-0.00949999969,-0.00100000016,-0.00200000033,0.316025078,1.19582692e-05,1.21991616e-06,0.316025079
-0.00949999969,-0.00100000016,-0.00150000025,0.316023082,1.13878014e-05,1.73725857e-06,0.316023082
-0.00949999969,-0.00100000016,-0.00100000016,0.316021591,1.13986534e-05,1.83172233e-06,0.316021592
