x,y,z,Bx,By,Bz,Bmag
-0.00400000019,0,0,0.178599581,-2.31710146e-07,-3.89991328e-08,0.178599581
-0.00380000006,-0.00120000006,-0.000200000126,0.178601623,7.12068868e-06,-3.3886754e-06,0.178601623
-0.00380000006,-0.00120000006,0,0.178601816,7.08203879e-06,2.21189111e-08,0.178601816
-0.00380000006,-0.00120000006,0.000200000126,0.178601652,7.1204704e-06,3.38628888e-06,0.178601653
-0.00380000006,-0.00100000016,-0.000599999912,0.178597644,5.25201904e-06,-8.56339466e-06,0.178597644
-0.00380000006,-0.00100000016,-0.000400000019,0.178599373,5.74743899e-06,-6.00080239e-06,0.178599373
-0.00380000006,-0.00100000016,-0.000200000126,0.178600177,5.90464333e-06,-3.05171125e-06,0.178600177
-0.00380000006,-0.00100000016,0,0.178600729,6.20778883e-06,4.49945219e-08,0.178600729
-0.00380000006,-0.00100000016,0.000200000126,0.178600147,5.90467243e-06,3.05002322e-06,0.178600147
-0.00380000006,-0.00100000016,0.000399999786,0.178599417,5.75440936e-06,6.00365456e-06,0.178599417
-0.00380000006,-0.00100000016,0.000599999912,0.178597629,5.25213545e-06,8.56275437e-06,0.178597629
-0.00380000006,-0.000800000038,-0.000800000038,0.178594679,4.01721627e-06,-1.0603806e-05,0.178594679
-0.00380000006,-0.000800000038,-0.000599999912,0.17859669,4.43914905e-06,-8.50151991e-06,0.178596691
-0.00380000006,-0.000800000038,-0.000400000019,0.17859824,4.60598676e-06,-5.77635365e-06,0.17859824
-0.00380000006,-0.000800000038,-0.000200000126,0.178599045,4.90473758e-06,-2.89734453e-06,0.178599045
-0.00380000006,-0.000800000038,0,0.178599462,4.6511559e-06,5.12227416e-08,0.178599462
-0.00380000006,-0.000800000038,0.000200000126,0.17859903,4.90521779e-06,2.89687887e-06,0.17859903
-0.00380000006,-0.000800000038,0.000399999786,0.178598285,4.57391434e-06,5.77588798e-06,0.178598285
-0.00380000006,-0.000800000038,0.000599999912,0.178596795,4.43914905e-06,8.50390643e-06,0.178596795
-0.00380000006,-0.000800000038,0.000800000038,0.178594649,4.01769648e-06,1.0597636e-05,0.178594649
-0.00380000006,-0.000599999912,-0.00100000016,0.17859149,2.49431469e-06,-1.20011973e-05,0.17859149
-0.00380000006,-0.000599999912,-0.000800000038,0.178593963,2.87791772e-06,-1.02634658e-05,0.178593964
-0.00380000006,-0.000599999912,-0.000599999912,0.178595886,3.33639036e-06,-8.27229815e-06,0.178595886
-0.00380000006,-0.000599999912,-0.000400000019,0.178597361,3.50091432e-06,-5.49491961e-06,0.178597361
-0.00380000006,-0.000599999912,-0.000200000126,0.178598449,3.62397986e-06,-2.81434041e-06,0.178598449
-0.00380000006,-0.000599999912,0,0.178598762,3.67837492e-06,3.89991328e-09,0.178598762
-0.00380000006,-0.000599999912,0.000200000126,0.178598464,3.62415449e-06,2.81468965e-06,0.178598464
-0.00380000006,-0.000599999912,0.000399999786,0.178597495,3.45410081e-06,5.49538527e-06,0.178597495
-0.00380000006,-0.000599999912,0.000599999912,0.178595886,3.33652133e-06,8.27095937e-06,0.178595886
-0.00380000006,-0.000599999912,0.000800000038,0.178593993,2.87781586e-06,1.02634076e-05,0.178593994
-0.00380000006,-0.000599999912,0.00100000016,0.17859143,2.49457662e-06,1.20007899e-05,0.178591431
-0.00380000006,-0.000400000019,-0.00100000016,0.178590849,1.69142731e-06,-1.1758646e-05,0.178590849
-0.00380000006,-0.000400000019,-0.000800000038,0.178593323,2.16691114e-06,-1.0114396e-05,0.178593323
-0.00380000006,-0.000400000019,-0.000599999912,0.178595394,2.23907409e-06,-7.92404171e-06,0.178595394
-0.00380000006,-0.000400000019,-0.000400000019,0.178596914,2.25142867e-06,-5.31662954e-06,0.178596914
-0.00380000006,-0.000400000019,-0.000200000126,0.178597867,2.4320907e-06,-2.87091825e-06,0.178597868
