x,y,z,Bx,By,Bz,Bmag
-0.00200000009,0,0,0.0841313452,-6.70552254e-08,4.07453626e-10,0.0841313452
-0.00190000003,-0.000600000028,-0.000100000063,0.0840819404,-9.48111992e-05,-9.24174674e-06,0.0840819943
-0.00190000003,-0.000600000028,0,0.0840821415,-9.47199296e-05,-4.65661287e-10,0.0840821949
-0.00190000003,-0.000600000028,0.000100000063,0.0840819329,-9.48111992e-05,9.24186315e-06,0.0840819869
-0.00190000003,-0.000500000082,-0.000299999956,0.084087126,-7.89456535e-05,-2.77374056e-05,0.0840871676
-0.00190000003,-0.000500000082,-0.000200000009,0.0840883106,-7.89656769e-05,-1.84748787e-05,0.0840883497
-0.00190000003,-0.000500000082,-0.000100000063,0.0840890333,-7.8950543e-05,-9.26695066e-06,0.0840890709
-0.00190000003,-0.000500000082,0,0.084089309,-7.90166669e-05,-4.65661287e-10,0.0840893461
-0.00190000003,-0.000500000082,0.000100000063,0.0840890482,-7.89506012e-05,9.26648499e-06,0.0840890858
-0.00190000003,-0.000500000082,0.000199999893,0.0840883106,-7.89656769e-05,1.84754026e-05,0.0840883497
-0.00190000003,-0.000500000082,0.000299999956,0.0840871185,-7.89458863e-05,2.77371146e-05,0.0840871601
-0.00190000003,-0.000400000019,-0.000400000019,0.0840912312,-6.32230658e-05,-3.69820045e-05,0.0840912631
-0.00190000003,-0.000400000019,-0.000299999956,0.0840929151,-6.32202718e-05,-2.77188956e-05,0.0840929434
-0.00190000003,-0.000400000019,-0.000200000009,0.084094137,-6.31753355e-05,-1.84550881e-05,0.0840941627
-0.00190000003,-0.000400000019,-0.000100000063,0.084094815,-6.3245534e-05,-9.19861486e-06,0.0840948392
-0.00190000003,-0.000400000019,0,0.0840951055,-6.31739385e-05,2.91038305e-10,0.0840951293
-0.00190000003,-0.000400000019,0.000100000063,0.0840948224,-6.3245534e-05,9.19884769e-06,0.0840948467
-0.00190000003,-0.000400000019,0.000199999893,0.0840941444,-6.31753355e-05,1.84548553e-05,0.0840941702
-0.00190000003,-0.000400000019,0.000299999956,0.0840929076,-6.32202718e-05,2.77189538e-05,0.0840929359
-0.00190000003,-0.000400000019,0.000400000019,0.0840912312,-6.3223124e-05,3.6981306e-05,0.0840912631
-0.00190000003,-0.000299999956,-0.000500000082,0.0840935633,-4.73890686e-05,-4.62445314e-05,0.0840935893
-0.00190000003,-0.000299999956,-0.000400000019,0.0840957761,-4.73468099e-05,-3.69388727e-05,0.0840957975
-0.00190000003,-0.000299999956,-0.000299999956,0.084097378,-4.73028049e-05,-2.76762294e-05,0.0840973958
-0.00190000003,-0.000299999956,-0.000200000009,0.0840986222,-4.73510008e-05,-1.84386736e-05,0.0840986376
-0.00190000003,-0.000299999956,-0.000100000063,0.0840993822,-4.73763794e-05,-9.22568142e-06,0.084099396
-0.00190000003,-0.000299999956,0,0.0840996057,-4.73863911e-05,-5.23868948e-10,0.084099619
-0.00190000003,-0.000299999956,0.000100000063,0.0840993971,-4.73763794e-05,9.22614709e-06,0.0840994109
