x,y,z,Bx,By,Bz,Bmag
-0.0057000001,0.00120000029,-0.000299999956,0.212661549,-5.43909846e-06,-7.96746463e-07,0.21266155
-0.0057000001,0.00120000029,0,0.212661788,-5.27009252e-06,7.52625056e-08,0.212661788
-0.0057000001,0.00120000029,0.000300000422,0.212661684,-5.3064141e-06,5.48083335e-07,0.212661684
-0.0057000001,0.00120000029,0.000600000378,0.212661386,-5.46699448e-06,1.63138611e-06,0.212661386
-0.0057000001,0.00120000029,0.000900000334,0.212661117,-5.57600288e-06,1.96357723e-06,0.212661117
-0.0057000001,0.00120000029,0.00120000029,0.212660417,-5.27820521e-06,2.77609797e-06,0.212660417
-0.0057000001,0.00150000025,-0.000899999868,0.212661713,-6.63948595e-06,-2.09617428e-06,0.212661713
-0.0057000001,0.00150000025,-0.000599999912,0.212662444,-6.7219371e-06,-1.52579742e-06,0.212662444
-0.0057000001,0.00150000025,-0.000299999956,0.212662444,-6.41941733e-06,-8.13510269e-07,0.212662444
-0.0057000001,0.00150000025,0,0.212662652,-6.87087595e-06,2.31084414e-08,0.212662652
-0.0057000001,0.00150000025,0.000300000422,0.212662607,-6.34814205e-06,5.90225682e-07,0.212662608
-0.0057000001,0.00150000025,0.000600000378,0.212662444,-6.53883035e-06,1.46543607e-06,0.212662444
-0.0057000001,0.00150000025,0.000900000334,0.212661713,-6.643706e-06,2.09693098e-06,0.212661713
-0.0057000001,0.0018000002,-0.000299999956,0.21266368,-7.74639193e-06,-8.98784492e-07,0.21266368
-0.0057000001,0.0018000002,0,0.212663621,-7.92372157e-06,1.3387762e-09,0.212663621
-0.0057000001,0.0018000002,0.000300000422,0.212663755,-7.64755532e-06,7.75558874e-07,0.212663755
-0.00540000014,-0.00239999988,-0.000899999868,0.212666333,7.81816198e-06,-2.16043554e-06,0.212666333
-0.00540000014,-0.00239999988,-0.000599999912,0.212666318,7.84852455e-06,-1.40594784e-06,0.212666318
-0.00540000014,-0.00239999988,-0.000299999956,0.212666869,8.00517591e-06,-1.08452514e-06,0.212666869
-0.00540000014,-0.00239999988,0,0.212666631,7.86806049e-06,-3.56812961e-08,0.212666631
-0.00540000014,-0.00239999988,0.000300000422,0.212666944,8.1029284e-06,8.35047103e-07,0.212666944
-0.00540000014,-0.00239999988,0.000600000378,0.212666646,7.86114106e-06,1.49250263e-06,0.212666646
-0.00540000014,-0.00239999988,0.000900000334,0.212666303,7.84240547e-06,2.15391628e-06,0.212666303
-0.00540000014,-0.00209999993,-0.00149999978,0.212663949,6.87719876e-06,-2.63605034e-06,0.212663949
-0.00540000014,-0.00209999993,-0.00119999982,0.212664559,7.05289131e-06,-2.47795833e-06,0.21266456
-0.00540000014,-0.00209999993,-0.000899999868,0.212664485,7.15960778e-06,-1.88976992e-06,0.212664485
-0.00540000014,-0.00209999993,-0.000599999912,0.21266517,7.29737076e-06,-1.33475987e-06,0.212665171
-0.00540000014,-0.00209999993,-0.000299999956,0.212665334,7.33022898e-06,-7.43835699e-07,0.212665334
-0.00540000014,-0.00209999993,0,0.212665394,7.33981869e-06,-2.32830644e-10,0.212665394
-0.00540000014,-0.00209999993,0.000300000422,0.212665141,7.38781091e-06,7.77421519e-07,0.212665141
-0.00540000014,-0.00209999993,0.000600000378,0.212665081,7.35426147e-06,1.22893834e-06,0.212665081
-0.00540000014,-0.00209999993,0.000900000334,0.212664485,7.12241308e-06,1.8888386e-06,0.212664485
-0.00540000014,-0.00209999993,0.00120000029,0.212664545,7.07778236e-06,2.47225398e-06,0.212664545
-0.00540000014,-0.00209999993,0.00150000025,0.212663919,6.76119816e-06,2.69094016e-06,0.212663919
-0.00540000014,-0.00179999974,-0.00179999974,0.21266219,6.13098382e-06,-2.74379272e-06,0.21266219
-0.00540000014,-0.00179999974,-0.00149999978,0.212662712,6.33524178e-06,-3.02138506e-06,0.212662712
-0.00540000014,-0.00179999974,-0.00119999982,0.212663278,6.45314867e-06,-2.13563908e-06,0.212663278
-0.00540000014,-0.00179999974,-0.000899999868,0.212663352,6.35001925e-06,-1.97772169e-06,0.212663353
-0.00540000014,-0.00179999974,-0.000599999912,0.21266374,6.50039146e-06,-1.53452856e-06,0.21266374
-0.00540000014,-0.00179999974,-0.000299999956,0.212664366,6.48216519e-06,-6.27653208e-07,0.212664366
-0.00540000014,-0.00179999974,0,0.212664142,6.90458546e-06,3.85334715e-08,0.212664142
-0.00540000014,-0.00179999974,0.000300000422,0.212664127,6.47379784e-06,5.63974027e-07,0.212664127
-0.00540000014,-0.00179999974,0.000600000378,0.212663606,6.34889147e-06,1.5461701e-06,0.212663606
-0.00540000014,-0.00179999974,0.000900000334,0.212663382,6.3370826e-06,1.98668567e-06,0.212663382
-0.00540000014,-0.00179999974,0.00120000029,0.212663293,6.49592403e-06,2.13767635e-06,0.212663293
-0.00540000014,-0.00179999974,0.00150000025,0.212662593,6.25936082e-06,2.903922e-06,0.212662593
-0.00540000014,-0.00179999974,0.0018000002,0.212662175,6.09719427e-06,2.81020766e-06,0.212662175
-0.00540000014,-0.00149999978,-0.00209999993,0.212660506,4.96311986e-06,-2.64024129e-06,0.212660506
-0.00540000014,-0.00149999978,-0.00179999974,0.212660804,5.38712629e-06,-2.61649257e-06,0.212660804
-0.00540000014,-0.00149999978,-0.00149999978,0.212661549,5.30411489e-06,-2.52551399e-06,0.21266155
-0.00540000014,-0.00149999978,-0.00119999982,0.212661952,5.49654214e-06,-2.48412834e-06,0.212661952
-0.00540000014,-0.00149999978,-0.000899999868,0.212662593,5.54093276e-06,-1.66223617e-06,0.212662593
-0.00540000014,-0.00149999978,-0.000599999912,0.212662935,5.58529428e-06,-1.36863673e-06,0.212662935
-0.00540000014,-0.00149999978,-0.000299999956,0.21266298,5.66815288e-06,-4.8725633e-07,0.21266298
-0.00540000014,-0.00149999978,0,0.212662637,5.46701631e-06,4.04543243e-08,0.212662637
-0.00540000014,-0.00149999978,0.000300000422,0.212663263,5.54533472e-06,4.39700671e-07,0.212663263
-0.00540000014,-0.00149999978,0.000600000378,0.212662831,5.56999294e-06,1.33184949e-06,0.212662831
-0.00540000014,-0.00149999978,0.000900000334,0.212662607,5.5309356e-06,1.65984966e-06,0.212662608
-0.00540000014,-0.00149999978,0.00120000029,0.212661967,5.45493094e-06,2.48657307e-06,0.212661967
-0.00540000014,-0.00149999978,0.00150000025,0.212661594,5.19603782e-06,2.4427427e-06,0.212661594
-0.00540000014,-0.00149999978,0.0018000002,0.212660819,5.40493056e-06,2.62708636e-06,0.212660819
-0.00540000014,-0.00149999978,0.00210000016,0.212660536,4.9854425e-06,2.58442014e-06,0.212660536
-0.00540000014,-0.00119999982,-0.00209999993,0.212659597,4.08226333e-06,-2.79216329e-06,0.212659597
-0.00540000014,-0.00119999982,-0.00179999974,0.212660238,3.9718434e-06,-2.37929635e-06,0.212660238
-0.00540000014,-0.00119999982,-0.00149999978,0.2126607,4.51815868e-06,-1.97766349e-06,0.2126607
-0.00540000014,-0.00119999982,-0.00119999982,0.212661162,4.71043313e-06,-2.27260171e-06,0.212661162
-0.00540000014,-0.00119999982,-0.000899999868,0.212661684,4.57309943e-06,-1.72393629e-06,0.212661684
-0.00540000014,-0.00119999982,-0.000599999912,0.212661698,4.55421105e-06,-7.52334017e-07,0.212661699
-0.00540000014,-0.00119999982,-0.000299999956,0.212661833,4.69087536e-06,-7.39993993e-07,0.212661833
-0.00540000014,-0.00119999982,0,0.212662145,4.40218719e-06,1.90921128e-08,0.212662146
-0.00540000014,-0.00119999982,0.000300000422,0.212661937,4.75460547e-06,7.79808033e-07,0.212661937
-0.00540000014,-0.00119999982,0.000600000378,0.212661967,4.6849309e-06,8.88016075e-07,0.212661967
-0.00540000014,-0.00119999982,0.000900000334,0.212661728,4.59951116e-06,1.71759166e-06,0.212661728
-0.00540000014,-0.00119999982,0.00120000029,0.212661088,4.71353997e-06,2.2680033e-06,0.212661088
-0.00540000014,-0.00119999982,0.00150000025,0.2126607,4.52732638e-06,1.98563794e-06,0.2126607
-0.00540000014,-0.00119999982,0.0018000002,0.212660357,4.07567131e-06,2.31247395e-06,0.212660357
-0.00540000014,-0.00119999982,0.00210000016,0.212659627,4.08429332e-06,2.86503928e-06,0.212659627
-0.00540000014,-0.000899999868,-0.00239999988,0.212658331,3.17835656e-06,-2.42778333e-06,0.212658331
-0.00540000014,-0.000899999868,-0.00209999993,0.212658778,3.30319745e-06,-2.35595508e-06,0.212658778
-0.00540000014,-0.000899999868,-0.00179999974,0.212659404,3.34666402e-06,-2.55712075e-06,0.212659404
-0.00540000014,-0.000899999868,-0.00149999978,0.212659776,3.54477379e-06,-2.19920184e-06,0.212659776
-0.00540000014,-0.000899999868,-0.00119999982,0.212660506,3.584566e-06,-2.18884088e-06,0.212660506
-0.00540000014,-0.000899999868,-0.000899999868,0.2126607,3.50852497e-06,-1.76322646e-06,0.2126607
-0.00540000014,-0.000899999868,-0.000599999912,0.212660864,3.65448795e-06,-7.86327291e-07,0.212660864
-0.00540000014,-0.000899999868,-0.000299999956,0.212661311,3.46972229e-06,-9.82487109e-07,0.212661311
-0.00540000014,-0.000899999868,0,0.21266149,3.76643584e-06,-4.40631993e-08,0.21266149
-0.00540000014,-0.000899999868,0.000300000422,0.212661356,3.64358129e-06,9.27189831e-07,0.212661356
-0.00540000014,-0.000899999868,0.000600000378,0.212661058,3.37700476e-06,8.274219e-07,0.212661058
-0.00540000014,-0.000899999868,0.000900000334,0.212660655,3.51536437e-06,1.76375033e-06,0.212660655
-0.00540000014,-0.000899999868,0.00120000029,0.212660477,3.58546822e-06,2.18616333e-06,0.212660477
-0.00540000014,-0.000899999868,0.00150000025,0.212659821,3.37684469e-06,2.16101762e-06,0.212659821
-0.00540000014,-0.000899999868,0.0018000002,0.212659329,3.38368409e-06,2.55380291e-06,0.212659329
-0.00540000014,-0.000899999868,0.00210000016,0.212658927,3.2749449e-06,2.39210203e-06,0.212658927
-0.00540000014,-0.000899999868,0.00240000058,0.212658301,3.25831206e-06,2.49739969e-06,0.212658301
-0.00540000014,-0.000599999912,-0.00239999988,0.212657943,2.1251326e-06,-2.4116016e-06,0.212657943
-0.00540000014,-0.000599999912,-0.00209999993,0.21265848,2.02123192e-06,-2.42522219e-06,0.21265848
-0.00540000014,-0.000599999912,-0.00179999974,0.212659135,2.10636063e-06,-2.51620077e-06,0.212659135
