x,y,z,Bx,By,Bz,Bmag
-0.00300000003,0,0,0.0827545002,2.09547579e-08,1.45519152e-10,0.0827545002
-0.00285000005,-0.000899999868,-0.000149999978,0.0827551782,-1.04610808e-06,1.13292481e-06,0.0827551782
-0.00285000005,-0.000899999868,0,0.0827549025,-1.26456143e-06,-1.74622983e-10,0.0827549026
-0.00285000005,-0.000899999868,0.000150000211,0.0827551782,-1.04594801e-06,-1.1328957e-06,0.0827551782
-0.00285000005,-0.00074999989,-0.000449999934,0.0827561021,-6.85307896e-07,3.19993705e-06,0.0827561021
-0.00285000005,-0.00074999989,-0.000299999956,0.0827555656,-8.83068424e-07,2.35892367e-06,0.0827555657
-0.00285000005,-0.00074999989,-0.000149999978,0.0827553272,-8.24264134e-07,1.15603325e-06,0.0827553272
-0.00285000005,-0.00074999989,0,0.0827554315,-7.80521077e-07,1.3387762e-09,0.0827554315
-0.00285000005,-0.00074999989,0.000150000211,0.0827553123,-8.24351446e-07,-1.15609146e-06,0.0827553123
-0.00285000005,-0.00074999989,0.000300000189,0.0827555805,-8.8303932e-07,-2.35746847e-06,0.0827555806
-0.00285000005,-0.00074999989,0.000450000167,0.0827561244,-6.85467967e-07,-3.19760875e-06,0.0827561245
-0.00285000005,-0.000599999912,-0.000599999912,0.0827570483,-3.86615284e-07,4.07017069e-06,0.0827570484
-0.00285000005,-0.000599999912,-0.000449999934,0.0827561989,-5.5716373e-07,3.12787597e-06,0.082756199
-0.00285000005,-0.000599999912,-0.000299999956,0.0827558115,-7.36486982e-07,2.28011049e-06,0.0827558115
-0.00285000005,-0.000599999912,-0.000149999978,0.082755506,-7.07048457e-07,1.18187745e-06,0.0827555061
-0.00285000005,-0.000599999912,0,0.0827554464,-6.54137693e-07,-6.4028427e-10,0.0827554464
-0.00285000005,-0.000599999912,0.000150000211,0.0827555284,-7.07135769e-07,-1.18231401e-06,0.0827555284
-0.00285000005,-0.000599999912,0.000300000189,0.0827557892,-7.36501534e-07,-2.2809254e-06,0.0827557892
-0.00285000005,-0.000599999912,0.000450000167,0.082756184,-5.57134626e-07,-3.12857446e-06,0.0827561841
-0.00285000005,-0.000599999912,0.000600000145,0.0827570409,-3.86527972e-07,-4.07072366e-06,0.082757041
-0.00285000005,-0.000449999934,-0.00074999989,0.0827581063,-4.08603228e-07,4.963018e-06,0.0827581064
-0.00285000005,-0.000449999934,-0.000599999912,0.0827569962,-3.33035132e-07,4.10070061e-06,0.0827569963
-0.00285000005,-0.000449999934,-0.000449999934,0.0827562958,-3.30008334e-07,3.07039591e-06,0.0827562959
-0.00285000005,-0.000449999934,-0.000299999956,0.0827559158,-5.65079972e-07,2.03278614e-06,0.0827559158
-0.00285000005,-0.000449999934,-0.000149999978,0.0827556327,-5.29558747e-07,1.04709761e-06,0.0827556327
-0.00285000005,-0.000449999934,0,0.0827556923,-6.47676643e-07,7.56699592e-10,0.0827556923
-0.00285000005,-0.000449999934,0.000150000211,0.0827556252,-5.29544195e-07,-1.04538049e-06,0.0827556253
-0.00285000005,-0.000449999934,0.000300000189,0.0827558935,-5.65007213e-07,-2.03258242e-06,0.0827558935
-0.00285000005,-0.000449999934,0.000450000167,0.0827562809,-3.29862814e-07,-3.06940638e-06,0.082756281
-0.00285000005,-0.000449999934,0.000600000145,0.0827569887,-3.32962372e-07,-4.10000212e-06,0.0827569888
-0.00285000005,-0.000449999934,0.000750000123,0.0827581137,-3.95302777e-07,-4.97270958e-06,0.0827581139
-0.00285000005,-0.000299999956,-0.00074999989,0.0827579498,-2.18336936e-07,4.89683589e-06,0.08275795
-0.00285000005,-0.000299999956,-0.000599999912,0.0827571973,-1.83223165e-07,4.00768477e-06,0.0827571974
-0.00285000005,-0.000299999956,-0.000449999934,0.0827565044,-4.20841388e-07,3.17272497e-06,0.0827565045
-0.00285000005,-0.000299999956,-0.000299999956,0.082755886,-1.96363544e-07,2.11410224e-06,0.082755886
-0.00285000005,-0.000299999956,-0.000149999978,0.0827557519,-3.24667781e-07,1.16348383e-06,0.0827557519
-0.00285000005,-0.000299999956,0,0.0827554539,-3.67028406e-07,-4.94765118e-10,0.0827554539
-0.00285000005,-0.000299999956,0.000150000211,0.0827557594,-3.24871507e-07,-1.16421143e-06,0.0827557594
-0.00285000005,-0.000299999956,0.000300000189,0.0827559009,-1.96538167e-07,-2.11282168e-06,0.0827559009
-0.00285000005,-0.000299999956,0.000450000167,0.0827565193,-4.20812285e-07,-3.17089143e-06,0.0827565194
-0.00285000005,-0.000299999956,0.000600000145,0.0827571601,-1.83179509e-07,-4.00829595e-06,0.0827571602
