x,y,z,Bx,By,Bz,Bmag
-0.0949999988,-0.00500000268,-7.4505806e-09,0.0490626916,3.8132157e-07,4.42264081e-07,0.0490626916
-0.0949999988,-0.00500000268,0.00499999523,0.0490627475,1.67134829e-07,2.56729982e-06,0.0490627476
-0.0949999988,-0.00500000268,0.00999999791,0.0490594283,8.70380291e-07,4.73096725e-06,0.0490594285
-0.0949999988,-0.00500000268,0.0149999931,0.0490579158,3.56859232e-07,5.18064962e-06,0.0490579161
-0.0949999988,-0.00500000268,0.0199999958,0.0490550436,5.26517852e-08,6.26414931e-06,0.049055044
-0.0949999988,-0.00500000268,0.0249999985,0.0490519851,-2.96607482e-07,5.27203701e-06,0.0490519854
-0.0949999988,-0.00500000268,0.0299999937,0.0490510985,-4.39613927e-07,1.55457064e-06,0.0490510986
-0.0949999988,-7.4505806e-09,-0.0300000012,0.0490506031,1.37286634e-07,-1.47788705e-06,0.0490506031
-0.0949999988,-7.4505806e-09,-0.025000006,0.0490520447,5.38467475e-08,-3.59589694e-06,0.0490520449
-0.0949999988,-7.4505806e-09,-0.0200000033,0.0490553454,4.26464567e-07,-5.84797863e-06,0.0490553457
-0.0949999988,-7.4505806e-09,-0.0150000006,0.0490576252,4.22212622e-07,-5.16446562e-06,0.0490576255
-0.0949999988,-7.4505806e-09,-0.0100000054,0.0490597747,-5.08206881e-07,-5.29053386e-06,0.049059775
-0.0949999988,-7.4505806e-09,-0.00500000268,0.0490616038,2.80111408e-07,-2.34861545e-06,0.0490616039
-0.0949999988,-7.4505806e-09,-7.4505806e-09,0.0490627587,1.07705409e-06,3.35614004e-07,0.0490627587
-0.0949999988,-7.4505806e-09,0.00499999523,0.0490617752,-6.45010573e-07,2.39459541e-06,0.0490617753
-0.0949999988,-7.4505806e-09,0.00999999791,0.049059052,-2.98796124e-07,5.42593489e-06,0.0490590523
-0.0949999988,-7.4505806e-09,0.0149999931,0.0490575805,6.04307388e-07,4.39468158e-06,0.0490575807
-0.0949999988,-7.4505806e-09,0.0199999958,0.0490548946,2.98029448e-07,5.8009e-06,0.0490548949
-0.0949999988,-7.4505806e-09,0.0249999985,0.0490517616,-7.93793049e-08,3.63714435e-06,0.0490517618
-0.0949999988,-7.4505806e-09,0.0299999937,0.0490510687,-2.89409229e-07,2.23837378e-06,0.0490510688
-0.0949999988,0.00499999523,-0.0300000012,0.0490510091,1.05920117e-06,-1.24472035e-06,0.0490510091
-0.0949999988,0.00499999523,-0.025000006,0.0490529574,-4.77660762e-07,-5.44663999e-06,0.0490529578
-0.0949999988,0.00499999523,-0.0200000033,0.0490548611,5.85818043e-07,-5.27128714e-06,0.0490548614
-0.0949999988,0.00499999523,-0.0150000006,0.0490574352,-1.34014783e-07,-5.70483917e-06,0.0490574356
-0.0949999988,0.00499999523,-0.0100000054,0.0490604043,-1.13702367e-06,-4.04703542e-06,0.0490604045
-0.0949999988,0.00499999523,-0.00500000268,0.0490620285,-8.77721845e-07,-3.10884479e-06,0.0490620286
-0.0949999988,0.00499999523,-7.4505806e-09,0.0490630306,7.90962531e-08,-7.01385943e-07,0.0490630306
-0.0949999988,0.00499999523,0.00499999523,0.049063012,-5.75992374e-08,2.91707011e-06,0.0490630121
-0.0949999988,0.00499999523,0.00999999791,0.049060531,-8.92986918e-07,4.21481582e-06,0.0490605311
-0.0949999988,0.00499999523,0.0149999931,0.0490572564,9.75387593e-09,5.8512378e-06,0.0490572568
-0.0949999988,0.00499999523,0.0199999958,0.0490545705,1.82716946e-07,5.82502707e-06,0.0490545708
-0.0949999988,0.00499999523,0.0249999985,0.0490528569,-9.95475489e-07,5.26932763e-06,0.0490528572
-0.0949999988,0.00499999523,0.0299999937,0.0490506664,1.13442877e-06,1.44102341e-06,0.0490506664
-0.0949999988,0.00999999791,-0.025000006,0.0490528457,1.13294107e-07,-4.01211537e-06,0.0490528459
-0.0949999988,0.00999999791,-0.0200000033,0.0490547791,-5.41094323e-07,-6.38397796e-06,0.0490547795
-0.0949999988,0.00999999791,-0.0150000006,0.0490584075,1.13056103e-07,-6.33638956e-06,0.049058408
-0.0949999988,0.00999999791,-0.0100000054,0.0490599461,-3.76085893e-07,-5.88869352e-06,0.0490599464
